dataset_key	title	doi	license	type	sub_type	hosting_organization_key	hosting_organization_title	hosting_country	publishing_organization_key	publishing_organization_title	publishing_country	endorsing_node_key	network_keys	project_identifier	occurrence_records_count	name_usages_count
46c0278b-b6fb-4b6e-aa26-107f29da25d6	Swedish Malaise Trap Project (SMTP) - Asteiidae	10.15468/h8ra7n	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			65	
aa857862-0e1a-47b3-9d02-0a62c37e5c57	Swedish Malaise Trap Project (SMTP) - Asilidae	10.15468/6d663p	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			90	
432ad05a-a1e4-4f20-b4bc-9c79fc0c603a	Swedish Malaise Trap Project (SMTP) - Anthomyzidae	10.15468/zhb2jn	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			147	
9c7c04db-547f-4161-9a5c-3a565429ec30	Swedish Malaise Trap Project (SMTP) - Anomaloninae	10.15468/4smbc7	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			20	
1ff55956-e56b-447e-9797-4f30a13ba7d5	Swedish Malaise Trap Project (SMTP) - Xoridinae	10.15468/btczj6	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			72	
5b758296-ca0a-43b7-ae8e-32709cdbbf02	Swedish Malaise Trap Project (SMTP) - Vespinae	10.15468/qck78f	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			115	
f5988ebf-b7ab-457b-89a5-9e661ab2216c	Swedish Malaise Trap Project (SMTP) - Trixoscelididae	10.15468/7v7ybr	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			55	
43ed305a-e9e6-46af-9e62-e750a99acb9a	Swedish Malaise Trap Project (SMTP) - Thysanoptera	10.15468/8qm8rd	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			148	
56c3136f-ecb2-404e-aab4-95e8f127920e	Swedish Malaise Trap Project (SMTP) - Therevidae	10.15468/3n7h7p	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			16	
a7159cc2-b973-465b-95be-139220afbb01	Swedish Malaise Trap Project (SMTP) - Syrphidae	10.15468/4km26f	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			79	
e73886a6-15e6-462d-b81e-bafcd858b07e	Swedish Malaise Trap Project (SMTP) - Strepsiptera	10.15468/5ag9hn	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			108	
12effb89-3275-4fca-ae70-a62ba998ca8b	Swedish Malaise Trap Project (SMTP) - Sphecidae (s lat)	10.15468/bwhfe6	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			41	
24d3ced7-8ac1-41d9-b9b1-f813c7bdc81e	Swedish Malaise Trap Project (SMTP) - small parasitic aculeate families	10.15468/d8xe2j	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			48	
8be6ba59-d8bb-4dae-8e67-1224be7af505	Swedish Malaise Trap Project (SMTP) - small Sciaroidea families	10.15468/stg5z9	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			73	
ac5a2801-784a-43d5-8a14-c2b34bc46973	Swedish Malaise Trap Project (SMTP) - Rogadinae	10.15468/jmn2xn	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			161	
ed91f33f-2843-44ba-993c-9890219b7fa4	Swedish Malaise Trap Project (SMTP) - Rhyssinae	10.15468/at6azc	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			4	
db79501e-a326-4f21-bcd4-fa34bc71ce93	Swedish Malaise Trap Project (SMTP) - Poemeniinae	10.15468/kq78ja	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			49	
8b595b4e-2bab-4bcf-a2fd-208221ad01a5	Swedish Malaise Trap Project (SMTP) - Piophilidae	10.15468/wchd9a	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			87	
1340fe1d-4bd3-4d13-adc7-791810188679	Swedish Malaise Trap Project (SMTP) - Phrudus group	10.15468/bt7w4p	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			179	
8f533d4c-4e27-460a-96fa-71c9f818726d	Swedish Malaise Trap Project (SMTP) - Pallopteridae	10.15468/z244v6	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			90	
76fbd3dc-2ae8-4794-8ef9-ca9b501925d3	Swedish Malaise Trap Project (SMTP) - Pachyneuridae	10.15468/5epjpb	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			2	
68c73384-cdb9-44da-8305-6fa63a05200a	Swedish Malaise Trap Project (SMTP) - Omphale	10.15468/yvwnpu	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			81	
63ff531e-8d81-4224-9478-cf2054c38ab1	Swedish Malaise Trap Project (SMTP) - Odonata	10.15468/5gtjxx	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			70	
25b774ab-600b-4fa7-9ff3-0fdf6cd0c09a	Swedish Malaise Trap Project (SMTP) - Netelia	10.15468/p3r2rb	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			21	
97f90523-b497-4eda-bc85-605fd247a734	Swedish Malaise Trap Project (SMTP) - Neorhacodes	10.15468/saparq	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			12	
d24da0b3-aec7-4378-9fd4-2bbfdd352ec2	Swedish Malaise Trap Project (SMTP) - Mymar	10.15468/sdgpvp	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			7	
8db1e9dd-ccac-4d65-92dd-8d619425a3e4	Swedish Malaise Trap Project (SMTP) - Muscidae	10.15468/s5y2mb	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			114	
cf67cf66-de6f-40dc-9865-814c9551049b	Swedish Malaise Trap Project (SMTP) - Milichiidae excl Phyllomyza	10.15468/ajpx9r	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			150	
6ac374fd-3e50-4aa7-adfe-4ed1f1505778	Swedish Malaise Trap Project (SMTP) - Microlepidoptera	10.15468/wxyx7e	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			177	
6d26de3e-83ea-4a19-a000-8a4e8ce0c4f4	Swedish Malaise Trap Project (SMTP) - Macrolepidoptera	10.15468/55t2ay	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			184	
eed0fa74-c8a5-4289-9001-d8bd86bed1ff	Swedish Malaise Trap Project (SMTP) - Lonchaeidae	10.15468/8hsehm	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			172	
e88fd06f-49f9-477c-afd4-7373d0ed2444	Swedish Malaise Trap Project (SMTP) - Lauxaniidae	10.15468/q6653a	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			97	
3b3c90c6-9eeb-4470-a54e-2b672ae4fa9b	Swedish Malaise Trap Project (SMTP) - Ismaridae	10.15468/zx6dxp	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			159	
c4f40a22-0e4f-4b27-9ec7-c750604d6dc0	Swedish Malaise Trap Project (SMTP) - Heloridae	10.15468/wkxgbq	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			136	
b204df9b-71d1-4a82-833a-31915c3c392d	Swedish Malaise Trap Project (SMTP) - Gasteruptiidae, Aulacidae	10.15468/xknzj2	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			37	
c5a4ec1d-5534-4181-bfec-1a3eb524c791	Swedish Malaise Trap Project (SMTP) - Formicidae	10.15468/hd5npb	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			39	
ce76f3b3-7114-400f-9386-a27ea2f3f519	Swedish Malaise Trap Project (SMTP) - Evaniidae	10.15468/t2nc3b	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			102	
705d5876-7a47-4e89-add7-cd85bdd6cfc1	Swedish Malaise Trap Project (SMTP) - Eupelmidae	10.15468/y7ndas	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			104	
1fcf7a77-ed1a-4ecf-9ebe-887f37ec829e	Swedish Malaise Trap Project (SMTP) - Eumeninae	10.15468/x656zx	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			43	
4c5d224c-81a1-428b-8fef-3e0e85ba1984	Swedish Malaise Trap Project (SMTP) - Dryomyzidae	10.15468/9s6ktn	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			17	
0294ccfd-ff43-4bbd-a8de-e1bf9a91e79a	Swedish Malaise Trap Project (SMTP) - Dryinidae, Embolemidae	10.15468/3k4v3x	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			185	
22df6733-ec71-4ccf-91f4-34465e193591	Swedish Malaise Trap Project (SMTP) - Dixidae	10.15468/u7dd6f	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			9	
c5ef4e20-62a1-46c9-b398-b5cbe39771d1	Swedish Malaise Trap Project (SMTP) - Diacritinae	10.15468/zycqbx	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			18	
efb3a6c0-e35b-4b82-9835-8456f38b712b	Swedish Malaise Trap Project (SMTP) - Dermaptera	10.15468/w5xcbu	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			34	
66248f5f-6739-4c40-bc37-a1f2526daed1	Swedish Malaise Trap Project (SMTP) - Conopidae	10.15468/2denvh	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			39	
58c6de21-442a-4793-a81a-eb2f72624512	Swedish Malaise Trap Project (SMTP) - Clusiidae	10.15468/2ng6hg	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			26	
152c3363-4786-487b-9c0f-518e1d07eb82	Swedish Malaise Trap Project (SMTP) - Chrysididae	10.15468/g44yc3	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			20	
fa65300a-060c-430f-91d0-4b79550f04c4	Swedish Malaise Trap Project (SMTP) - Cheloninae excl Adelius	10.15468/68s836	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			182	
f1f0b448-ecc7-4235-b6cf-6173342f466a	Swedish Malaise Trap Project (SMTP) - Brachycyrtinae	10.15468/5zhs46	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			4	
fe1e1577-0883-4e2a-b435-d99451828a15	Swedish Malaise Trap Project (SMTP) - Symphyta	10.15468/fag596	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1088	
e267ed2f-3a17-434d-8355-32ff72be12f4	Swedish Malaise Trap Project (SMTP) - Pompilidae	10.15468/62qwjj	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1082	
f548a0b0-4473-41aa-b651-0e639f52a4d4	Swedish Malaise Trap Project (SMTP) - Platygastridae (s str)	10.15468/jh6duy	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1143	
4551218b-8e33-49ae-aec7-93ccec6f28a8	Swedish Malaise Trap Project (SMTP) - Pimplinae	10.15468/8pu4y5	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1030	
3694a677-fd84-4e8f-bc96-7fdacbf0020a	Swedish Malaise Trap Project (SMTP) - Meteorini	10.15468/c5fqds	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1322	
47de2276-f18a-4c46-b573-addeb32713f1	Swedish Malaise Trap Project (SMTP) - Drosophilidae	10.15468/9sjvbp	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1017	
d2ba3b27-692d-48dc-b010-708e59c5ff59	Swedish Malaise Trap Project (SMTP) - Diplazontinae	10.15468/f9u8kc	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			1241	
6a2fd7e1-43ea-4eda-8ad2-3d66b3caf61a	Swedish Malaise Trap Project (SMTP) - Heleomyzidae, Odiniidae	10.15468/gm4esc	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			827	
14ae14f5-a7a5-4393-b45d-e64c80cfc63c	Swedish Malaise Trap Project (SMTP) - Auchenorrhyncha excl Delphacidae	10.15468/b48ufy	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			428	
e893c8ba-036b-440c-9451-96a3361d0368	Swedish Malaise Trap Project (SMTP) - Adelognathinae	10.15468/f46vf7	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			346	
68017a1e-690a-4a79-ab5c-fb11f93b5234	Swedish Malaise Trap Project (SMTP) - Trichoptera	10.15468/b3yrfu	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			342	
b441a3a1-e679-46fa-8095-a909c53a5506	Swedish Malaise Trap Project (SMTP) - Tephritidae, Ulidiidae	10.15468/y6dzym	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			231	
8f8b0e71-4f94-48f5-abe8-f747d64fd532	Swedish Malaise Trap Project (SMTP) - Sepsidae	10.15468/a6ugn5	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			332	
ae4b0b88-b872-483f-8fe3-e441bac3243c	Swedish Malaise Trap Project (SMTP) - Sciomyzidae	10.15468/bdzv7j	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			408	
cba86a10-3c4c-4032-a603-70ba2a5bf2f0	Swedish Malaise Trap Project (SMTP) - Psylloidea	10.15468/cdw57a	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			312	
bb13d5bf-2acd-4fc5-88f5-bc947fbb0f72	Swedish Malaise Trap Project (SMTP) - Psocoptera	10.15468/37b3pz	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			495	
6a3fc651-625f-41af-bdbe-53d505ae367b	Swedish Malaise Trap Project (SMTP) - Plecoptera	10.15468/cvcqeb	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			199	
a8b89b7e-6095-44a1-a328-eedb595eddc6	Swedish Malaise Trap Project (SMTP) - Mycetophilidae, Keroplatidae	10.15468/dpa676	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			264	
eef3e123-0744-4a4c-a22d-b9f45ba90479	Swedish Malaise Trap Project (SMTP) - Figitidae excl Charipinae	10.15468/es2jyy	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			451	
e26ebaa1-b488-4075-9212-579f5105fafb	Swedish Malaise Trap Project (SMTP) - Chloropidae	10.15468/xqyhd8	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			231	
e67a6a2c-47d6-4be8-bcf6-25baf60289fd	Swedish Malaise Trap Project (SMTP) - Cecidomyiidae: Porricondylinae (s lat)	10.15468/hqpbmf	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			366	
69dc4356-0067-48db-9a66-3ff734a5380f	Swedish Malaise Trap Project (SMTP) - Ichneumoninae excl Phaeogenini	10.15468/mer99q	CC0_1_0	SAMPLING_EVENT		4c415e40-1e21-11de-9e40-a0d6ecebb8bf	GBIF-Sweden	SE	bee30abf-e3a6-4e4e-b626-7ef57800b027	Station Linné	SE	a0b3be64-6525-4387-ac67-a499950f92e1			2028	
